Column1,name,ジャンル,その他ジャンル,都道府県,住所,電話番号,最寄り駅,Googleマップ,ウェブサイト,Twitter,Facebook,Instagram,normalized_name,name_count_norm,is_chain
285.0,麺でる,ラーメン・つけ麺,ラーメン,東京都,東京都大田区田園調布１－２１－２,337219499.0,多摩川,"https://maps.google.com/maps?ll=35.591477,139.675884&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92145-0071%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%A4%A7%E7%94%B0%E5%8C%BA%E7%94%B0%E5%9C%92%E8%AA%BF%E5%B8%83%EF%BC%91%E4%B8%81%E7%9B%AE%EF%BC%92%EF%BC%91%E2%88%92%EF%BC%92",,,,,麺でる,2.0,False
286.0,華や,中華料理,,東京都,東京都大田区田園調布3丁目4-3,337222694.0,田園調布駅,https://goo.gl/maps/KeaF7tjLL3NcfT77A,,,,,華や,2.0,False
287.0,パスタR1,イタリアン,,東京都,東京都大田区田園調布3-25-2,337222789.0,田園調布駅,https://goo.gl/maps/UaEM94eAMd7XxXWM8,http://pastar1.web.fc2.com/,,,,パスタR1,2.0,False
288.0,yoga STAND S,居酒屋・ダイニングバー,無化学肥料無農薬野菜料理と小皿料理の店,東京都,東京都世田谷区用賀3-18-4ヒルズイースト1F,368730255.0,用賀駅,https://goo.gl/maps/Hc35pmdkAo7rigAy7,https://instagram.com/yoga_stand_s?utm_source=ig_profile_share&igshid=6xcle0gxf30r,,,https://instagram.com/yoga_stand_s,yoga STAND S,1.0,False
289.0,La gueule de bois,フレンチ,,東京都,東京都目黒区東山1-8-6サンロイヤル東山108,368844630.0,中目黒駅,https://goo.gl/maps/z6P7nzmvjmgkZCD98,,,https://www.facebook.com/Lagueuledebois/,https://instagram.com/p/B-eKwROAW8v/?igshid=1nko0m07ezubl,La gueule de bois,1.0,False
290.0,オステリア　エジリオサーラ,イタリアン,,東京都,東京都世田谷区砧8-9-8,337493899.0,祖師ヶ谷大蔵駅,https://maps.app.goo.gl/TSCZf4b6WcraSrpt9,https://www.egidiosala.com/,,https://facebook.com/Osteria.egidio.sala/,https://instagram.com/egidiosala.tokyo/?igshid=1p1mmkyksr24o,オステリア エジリオサーラ,2.0,False
291.0,やっぱりインディア,カレー,,東京都,東京都豊島区南大塚3-50-3運来ビル2階,369072887.0,大塚駅,https://goo.gl/maps/PYoZfc11DDKrtFwJ7,,https://twitter.com/yappariindia/,,https://instagram.com/yapparindia/,やっぱりインディア,1.0,False
292.0,オイスターバル　吉祥寺　スパイラル,イタリアン,,東京都,東京都武蔵野市吉祥寺本町2-14-13,422272393.0,吉祥寺駅,https://maps.app.goo.gl/UTPAC6GxrkrdYrm66,http://www.kichi-joji-spiral-oyster-bar.com/,,https://facebook.com/%E3%82%AA%E3%82%A4%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%90%E3%83%AB-Kichi-joji-Spiral-%E5%90%89%E7%A5%A5%E5%AF%BA%E3%82%B9%E3%83%91%E3%82%A4%E3%83%A9%E3%83%AB-567236390081432/?refsrc=http%3A%2F%2Fkichi-joji-spiral-oyster-bar.com%2Fsp%2F,https://instagram.com/kichijoji_spiral.0701?igshid=1l6zzrixa3ql1,オイスターバル 吉祥寺 スパイラル,1.0,False
293.0,ユイット,フレンチ,ビストロカフェ,東京都,東京都目黒区中目黒1-10-23リバーサイドテラス1階,337608898.0,中目黒駅,https://goo.gl/maps/VX9XhbWLd2n4bZsR7,http://east-meets-west.jp/,,,https://instagram.com/huit_nakameguro/,ユイット,2.0,False
294.0,ラーメンタロー,ラーメン・つけ麺,ラーメン,東京都,東京都大田区大森北1-3-12,337663448.0,大森海岸,"https://maps.google.com/maps?ll=35.587605,139.7286&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92143-0016%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%A4%A7%E7%94%B0%E5%8C%BA%E5%A4%A7%E6%A3%AE%E5%8C%97%EF%BC%91%E4%B8%81%E7%9B%AE%EF%BC%93%E2%88%92%EF%BC%91%EF%BC%92",,,,,ラーメンタロー,2.0,False
295.0,やぐやKICHIJOJI,居酒屋・ダイニングバー,,東京都,東京都武蔵野市吉祥寺本町2-8-9ルミナス吉祥寺3F,422272936.0,吉祥寺駅,https://maps.app.goo.gl/kEj2AXxKABBFdJzg8,,https://twitter.com/leetyouenn,https://facebook.com/yaguyakichijoji/?locale2=ja_JP,,やぐやKICHIJOJI,1.0,False
296.0,鮨まさ希,寿司,,東京都,東京都武蔵野市吉祥寺本町4-26-16,422276917.0,,,https://sushi-masaki.com/,,,,鮨まさ希,1.0,False
297.0,オーガニック ベジ アネックス,その他,果物・八百屋,京都府,京都府京都市左京区下鴨宮崎町106-2,0.0,出町柳駅,https://goo.gl/maps/fdup1V71V8TcDmLv9,,,,,オーガニック ベジ アネックス,1.0,False
299.0,こうそかふぇ85,ベジ・ヴィーガン,,京都府,京都府京都市中京区桝屋町164-1,0.0,烏丸御池駅,https://goo.gl/maps/6zaVaEzbpaQ1ALiS6,,,,,こうそかふぇ85,1.0,False
300.0,うなぎ　さゝ木,うなぎ,,東京都,東京都品川区旗の台4-1-8-1F,337835560.0,旗の台駅,https://goo.gl/maps/NqYDvodysb59h1cx9,https://unagi-sasaki.jp/,,,,うなぎ さゝ木,2.0,False
301.0,鶏＆デリ　戸越銀座,その他,からあげ,東京都,東京都品川区戸越1-16-8,337841801.0,戸越駅,https://goo.gl/maps/5zh8MueezXPU7LGe7,https://toriand.com,https://twitter.com/TORI_DELI,https://facebook.com/TORIandDELI/,https://instagram.com/tori.deli,鶏＆デリ 戸越銀座,1.0,False
302.0,Don Bravo,イタリアン,,東京都,東京都調布市国領町3-6-43,424827378.0,,https://goo.gl/maps/6KLQinCxrGVeoBEi6,,,,https://www.facebook.com/Don-Bravo-689089177884457/,Don Bravo,1.0,False
303.0,イタリアンレストラン 福生のビール小屋,イタリアン,ビールバー,東京都,東京都福生市大字熊川１,425530171.0,拝島駅,https://goo.gl/maps/xbdZZAMRHEDQTG9b7,https://www.tamajiman.co.jp/koya/,https://twitter.com/tamaji_man,https://facebook.com/tamajiman/,https://instagram.com/ishikawabrewery/,イタリアンレストラン 福生のビール小屋,1.0,False
304.0,フランス料理レストラン アシエット,フレンチ,,東京都,東京都世田谷区成城6-10-3,337891190.0,成城学園前駅,https://goo.gl/maps/S8fAoJADiooTvjMT6,https://seijo-assiette.com/,,https://facebook.com/フランス料理-レストラン-アシエット-209710642405669/?refid=52&__tn__=C-R,https://instagram.com/seijo_assiette?igshid=sh778kjti06w,フランス料理レストラン アシエット,2.0,False
305.0,フィオッキ,イタリアン,,東京都,東京都世田谷区祖師谷３丁目４−９,337893355.0,祖師ヶ谷大蔵駅,https://goo.gl/maps/rD1gFi9Yfj83Z8Cw8,https://www.fiocchi-web.com,,,,フィオッキ,2.0,False
306.0,Restaurant & Bar SCENE,フレンチ,,東京都,東京都八王子市明神町４丁目７−１５落合ビルB1F,426458888.0,八王子駅,https://maps.google.com/?cid=18116758027057491810,http://www.hachioji-scene.com,,https://facebook.com/RestaurantBar-SCENE-207659382607056/,,Restaurant & Bar SCENE,1.0,False
307.0,レインボーバードランデヴー,ベジ・ヴィーガン,,東京都,東京都目黒区祐天寺1-1-1リベルタ祐天寺1F,337915470.0,中目黒駅,,,,,,レインボーバードランデヴー,2.0,False
308.0,ボニート・ボニート,ラーメン・つけ麺,ラーメン,東京都,東京都品川区小山4-1-8いつみハイツ101,337927713.0,西小山,"https://maps.google.com/maps?ll=35.619579,139.702446&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%81%84%E3%81%A4%E3%81%BF%E3%83%8F%E3%82%A4%E3%83%84%20%E3%80%92142-0062%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%93%81%E5%B7%9D%E5%8C%BA%E5%B0%8F%E5%B1%B1%EF%BC%94%E4%B8%81%E7%9B%AE%EF%BC%91%E2%88%92%EF%BC%98",,,,,ボニート・ボニート,2.0,False
309.0,荘々ラボ,カレー,,福岡県,福岡県福岡市東区箱崎１丁目３１−８,0.0,箱崎駅,https://goo.gl/maps/rumTB46Yr9GJbx5k6,,,,https://instagram.com/sosolabo/,荘々ラボ,1.0,False
310.0,バルバッコア 青山本店,ブラジル料理,シュラスコ料理,東京都,東京都渋谷区神宮前4-3-2TOKYUREIT表参道スクエアB1F,337960571.0,表参道駅,https://g.page/barbacoaaoyama?share,,,,,バルバッコア 青山,2.0,False
311.0,天ぷら魚新　西麻布,和食,,東京都,東京都港区西麻布1-12-10岩田ビル２階,337964041.0,乃木坂駅,https://goo.gl/maps/vYLnGLFCKyi1KGNS9,http://www.uoshin.ne.jp/nishiazabu/,,,,天ぷら魚新 西麻布,2.0,False
312.0,ブラッスリーピガール  野毛,フレンチ,フレンチ・ビストロ,神奈川県,神奈川県横浜市中区宮川町2-48,452536110.0,,https://www.google.com/maps/place/%E3%80%92231-0065+%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E6%A8%AA%E6%B5%9C%E5%B8%82%E4%B8%AD%E5%8C%BA%E5%AE%AE%E5%B7%9D%E7%94%BA%EF%BC%92%E4%B8%81%E7%9B%AE%EF%BC%94%EF%BC%98+%E3%83%96%E3%83%A9%E3%83%83%E3%82%B9%E3%83%AA%E3%83%BC%E3%83%94%E3%82%AC%E3%83%BC%E3%83%AB%E6%A8%AA%E6%B5%9C/@35.4471935、139.62849、13z/data=!4m2!3m1!1s0x60185c6021a14393:0xfe8b76d76d540867?hl=ja-jp,http://pigalle.yokohama/,,,,ブラッスリーピガール 野毛,1.0,False
313.0,つけ麺専門店三田製麺所,ラーメン・つけ麺,つけ麺,東京都,東京都港区芝5-22-8,337983808.0,三田,"https://maps.google.com/maps?ll=35.647839,139.746534&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92108-0014%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E8%8A%9D%EF%BC%95%E4%B8%81%E7%9B%AE%EF%BC%92%EF%BC%92%E2%88%92%EF%BC%98",,,,,つけ麺専門店三田製麺所,2.0,False
314.0,桃天花,ラーメン・つけ麺,つけ麺,東京都,東京都荒川区東日暮里3−37−11,338020440.0,三河島,"https://maps.google.com/maps?ll=35.733045,139.77875&z=16&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92116-0014%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E8%8D%92%E5%B7%9D%E5%8C%BA%E6%9D%B1%E6%97%A5%E6%9A%AE%E9%87%8C%EF%BC%93%E4%B8%81%E7%9B%AE%EF%BC%93%EF%BC%97%E2%88%92%EF%BC%91%EF%BC%91",,,,,桃天花,2.0,False
315.0,まんぷく食堂,定食・食堂,,東京都,東京都江戸川区西葛西6丁目15-12,338048885.0,西葛西駅,https://goo.gl/maps/3h3ejwWWH4dmNadd8,,,,,まんぷく食堂,2.0,False
316.0,ラディーチェ町屋,フレンチ,,東京都,東京都荒川区荒川7-46-1マークスタワー1F,338096040.0,町屋駅,https://goo.gl/maps/Mx7ihkCQuZmt9hef6,,,,,ラディーチェ町屋,2.0,False
317.0,ラレンターレ,ベジ・ヴィーガン,,神奈川県,神奈川県横浜市神奈川区台町18-10,453125533.0,,https://goo.gl/maps/BxEeqqFEjEdCmVV38,https://www.rallentare-yokohama.com/,,,https://www.instagram.com/p/B-hscXtARe7/?igshid=czk9vadj6dou,ラレンターレ,1.0,False
318.0,わたべ,和食,,東京都,東京都文京区小石川1-9-14-104,338127448.0,後楽園駅,https://goo.gl/maps/kDxGp1k7GgkE3Hjt7,http://www.unagiyawatabe.com/,,,https://instagram.com/watabe_unagi,わたべ,2.0,False
319.0,こむぎこ,イタリアン,,東京都,東京都文京区白山5-35-7,338141873.0,白山駅,https://goo.gl/maps/ego83vzNPQkDypyw9,,,,,こむぎこ,2.0,False
320.0,幸楽苑,焼肉,,東京都,東京都文京区白山4-33-22,338158013.0,白山駅,https://goo.gl/maps/sopHAotiSpbkcJdKA,,,https://facebook.com/kohrakuen,https://www.instagram.com/yakinikukohrakuen/,幸楽苑,2.0,False
321.0,護佐丸,居酒屋・ダイニングバー,沖縄料理,東京都,東京都文京区水道1丁目5-16,338189530.0,江戸川橋駅,https://goo.gl/maps/Vk4NszpeYAYKRpz56,https://tabelog.com/tokyo/A1309/A130905/13019210/,,,,護佐丸,2.0,False
322.0,cafe Molty,ベジ・ヴィーガン,,東京都,東京都荒川区町屋3-23-18,338191145.0,町屋駅,https://goo.gl/maps/e1QSH7CJa68YhjVn9,,,https://facebook.com/CafeMOLTY/,https://instagram.com/cafemolty?igshid=u2ugru6nbjzv,cafe Molty,2.0,False
323.0,佳和津,和食,,東京都,東京都台東区谷中4-1-17,338221013.0,千駄木駅,https://maps.app.goo.gl/p75PMiFrBauAf2th9,http://kawazu.tokyo/,,https://facebook.com/yanesen.kawazu/,,佳和津,2.0,False
324.0,お好み焼き処　小奈や,お好み焼き・もんじゃ焼き,鉄板焼、お好み焼き,東京都,東京都文京区千駄木3-43-10トウトクビル1F,338222292.0,,https://goo.gl/maps/b4Mz9ihB88UsYi7G7,,,https://facebook.com/konaya1993,https://www.instagram.com/chiekonaya1126/,お好み焼き処 小奈や,2.0,False
325.0,根津の谷,ベジ・ヴィーガン,,東京都,東京都文京区根津1-1-14,338230030.0,根津駅,https://goo.gl/maps/s12WcputoiF7UzpJ8,https://nezunoya.com/,,,,根津の谷,2.0,False
326.0,ビストロ・ワタナベ,フレンチ,,東京都,東京都北区田端1-16-2,338231120.0,田端駅,https://goo.gl/maps/jQjQabJG6jF1LjAt9,,,https://facebook.com/Bistro-Watanabe-163702080898972/,,ビストロ・ワタナベ,2.0,False
327.0,豆腐room Dy's,ベジ・ヴィーガン,,東京都,東京都文京区千駄木2-48-18,338242447.0,千駄木駅,https://goo.gl/maps/apfs6juA4AWAAk4dA,,,,,豆腐room Dy's,2.0,False
328.0,Beer Pub Ishii,ビールバー,,東京都,東京都文京区千駄木3-45-8,338287300.0,千駄木駅,https://goo.gl/maps/VmuDyrV14XbUyxeZ9,https://www.beerpub-ishii.com/,https://twitter.com/beerpub_ishii,https://facebook.com/beerpubishii/,https://instagram.com/beerpub_ishii/,Beer Pub Ishii,2.0,False
329.0,パサ　PASA,カレー,,東京都,東京都文京区根津2-27-22F,338288575.0,根津駅,https://goo.gl/maps/5fDs8GcMkUb9AgYXA,https://pasanepalese.wixsite.com/pasa,,,,パサ PASA,1.0,False
330.0,浜そば,ラーメン・つけ麺,スープなし麺,東京都,東京都文京区湯島3-46-2,338310641.0,湯島,"https://maps.google.com/maps?ll=35.708797,139.770802&z=16&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92113-0034%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%96%87%E4%BA%AC%E5%8C%BA%E6%B9%AF%E5%B3%B6%EF%BC%93%E4%B8%81%E7%9B%AE%EF%BC%94%EF%BC%96%E2%88%92%EF%BC%92",,,,,浜そば,2.0,False
331.0,手話ラウンジ きみのて,スナック・ラウンジ,,東京都,東京都文京区湯島３丁目３５−９,338318150.0,,https://goo.gl/maps/SBH6ttqQ7XmzUhAT8,,,,,手話ラウンジ きみのて,2.0,False
332.0,ラッフルズカリー,カレー,,東京都,東京都台東区台東4-29-10第二さたけビル1F,338352712.0,御徒町駅,https://goo.gl/maps/bPvR4vSgoUGjfqs16,,https://twitter.com/raffles_curry06,,,ラッフルズカリー,2.0,False
333.0,らーめん家せんだい,ラーメン・つけ麺,ラーメン,神奈川県,神奈川県横浜市保土ケ谷区川島町１４９６,453838008.0,鶴ヶ峰,"https://maps.google.com/maps?ll=35.474258,139.553333&z=15&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92240-0045%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E6%A8%AA%E6%B5%9C%E5%B8%82%E4%BF%9D%E5%9C%9F%E3%82%B1%E8%B0%B7%E5%8C%BA%E5%B7%9D%E5%B3%B6%E7%94%BA%EF%BC%91%EF%BC%94%EF%BC%99%EF%BC%96",,,,,らーめん家せんだい,1.0,False
334.0,横浜山手フランス料理惣菜店&レストラン ル・トレトゥール オグロ,フレンチ,フレンチ・ビストロ,神奈川県,神奈川県横浜市中区豆口台4-102,456251808.0,山手駅,https://goo.gl/maps/kdrBKFnrGN1ZhPe39,https://french-oguro.com,,https://facebook.com/横浜山手フランス料理惣菜店-ルトレトゥール-オグロ-LeTraiteurＯguro-レストラン惣菜テイクアウト-530358843736992/,https://instagram.com/letraiteuroguro,横浜山手フランス料理惣菜店&レストラン ル・トレトゥール オグロ,1.0,False
336.0,洋食ヨシカミ,洋食,,東京都,東京都台東区浅草1-41-4,338411802.0,浅草駅,https://goo.gl/maps/debZxP9zwNkBNez67,http://www.yoshikami.co.jp/index.html,,,,洋食ヨシカミ,2.0,False
337.0,蒲焼割烹　根ぎし宮川,うなぎ,,東京都,東京都台東区根岸1-1-35,338424141.0,鶯谷駅,https://goo.gl/maps/hEStqmC3gCW7kZxK7,,https://mobile.twitter.com/shunchi091807,https://facebook.com/negishimiyagawa/,,蒲焼割烹 根ぎし宮川,2.0,False
338.0,中華そば ビリケン,ラーメン・つけ麺,,東京都,東京都台東区雷門2-4-1,338456577.0,浅草駅,https://goo.gl/maps/T5af4WEcZMrJimAD6,,,,,中華そば ビリケン,2.0,False
339.0,麺処　晴,ラーメン・つけ麺,ラーメン,東京都,東京都台東区下谷1-11-7,338478553.0,鶯谷,"https://maps.google.com/maps?ll=35.719681,139.783316&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92110-0004%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8F%B0%E6%9D%B1%E5%8C%BA%E4%B8%8B%E8%B0%B7%EF%BC%91%E4%B8%81%E7%9B%AE%EF%BC%91%EF%BC%91%E2%88%92%EF%BC%97",,,,,麺処 晴,2.0,False
340.0,Beerkichi（ビアキチ）,ビールバー,,福岡県,福岡県福岡市中央区渡辺通５丁目１４−２１福美荘103,0.0,西鉄福岡（天神）駅,https://goo.gl/maps/7qSYY67cSDV1k1kFA,https://suzuri.jp/BEERKICHI,,https://facebook.com/BEERKICHI/,https://instagram.com/beerkichi2019/,Beerkichi,1.0,False
341.0,つどい,ラーメン・つけ麺,,福岡県,福岡県福岡市中央区薬院３丁目７−３０,0.0,薬院駅,https://goo.gl/maps/Zk74sKFbTnwkMn2NA,,,,https://www.instagram.com/bigopai/,つどい,1.0,False
344.0,AWkitchen GARDEN 鎌倉店,イタリアン,,神奈川県,神奈川県鎌倉市由比ガ浜2丁目4-43,467613155.0,鎌倉駅,https://goo.gl/maps/4hFJs1CfWR4eqv228,http://www.eat-walk.com/awkitchen_kamakura/index.html,,https://www.facebook.com/awkitchenkamakura/,https://www.instagram.com/awkitchen_/?hl=ja,AWkitchen GARDEN,1.0,False
345.0,きんぼし,和食,,東京都,東京都千代田区神田和泉町1ｰ10ｰ1,338643955.0,秋葉原駅,https://maps.app.goo.gl/WgB7EdKaXV4hHr189,,https://twitter.com/hizobakuren?s=09,,,きんぼし,2.0,False
346.0,オリエンタルビストロ 桃の実,カレー,,東京都,東京都文京区本郷3丁目30-7熊野ビル102,338683238.0,本郷三丁目駅,https://g.page/momonomi?share,,,https://facebook.com/bistro.momonomi/,,オリエンタルビストロ 桃の実,2.0,False
347.0,四川料理 胡一刀 四代目,中華料理,,東京都,東京都文京区小石川1-13-1高田ビル1F,338683616.0,後楽園駅,https://goo.gl/maps/1wkr1ks7gH2DCFoo6,,,,https://instagram.com/huyidaosidaimu?igshid=1knqpyxegu8hl,四川料理 胡一刀 四代目,1.0,False
348.0,ボケロナ,スペイン料理,,東京都,東京都足立区千住1-31-8,338705868.0,北千住,https://goo.gl/maps/SAVVGT9hKruExb7B8,http://boquerona.com,https://twitter.com/boquerona2012,,https://instagram.com/boquerona_kitasenju?igshid=nlfh6wn9v4y,ボケロナ,2.0,False
349.0,ムグンファ,韓国料理,,東京都,東京都台東区浅草3-17-8,338716441.0,浅草駅,https://goo.gl/maps/mPSRECtJM1HxcU5w6,,,,,ムグンファ,2.0,False
350.0,レストラン香味屋,洋食,,東京都,東京都台東区根岸3丁目18-18,338732116.0,入谷駅,https://goo.gl/maps/DFqMPozjQvmZoCRB8,http://www.kami-ya.co.jp/,,,,レストラン香味屋,2.0,False
351.0,美喜仁寿司,寿司,,群馬県,群馬県桐生市本町四丁目78,277445921.0,桐生駅,https://goo.gl/maps/awWSJZsYdarn5dis7,http://www.bikini.co.jp/,https://twitter.com/BikiniSushi,,https://www.instagram.com/bikinihonten/,美喜仁寿司,1.0,False
352.0,サインポスト,フレンチ,ビストロ,埼玉県,埼玉県川口市幸町２丁目２−１６フジ・マルシェビルクレール・マルシェ川口２０２,482297953.0,川口,https://goo.gl/maps/JTQjxeQJiLnf5Cto7,https://www.hotpepper.jp/strJ001215646/,,https://www.facebook.com/signpost.kawaguchi/,https://www.instagram.com/signpost_wine_kawaguchi/,サインポスト,1.0,False
353.0,くいものやBAR,スペイン料理,,東京都,東京都足立区千住2-36-河村ビル1F,338797217.0,北千住駅,,,,,,くいものやBAR,2.0,False
354.0,みそ味専門マタドール,ラーメン・つけ麺,ラーメン,東京都,東京都足立区千住旭町43-13,338813122.0,北千住,"https://maps.google.com/maps?ll=35.750442,139.806416&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92120-0026%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E8%B6%B3%E7%AB%8B%E5%8C%BA%E5%8D%83%E4%BD%8F%E6%97%AD%E7%94%BA%EF%BC%94%EF%BC%93%E2%88%92%EF%BC%91%EF%BC%93",,,,,みそ味専門マタドール,2.0,False
